,kcat_MW
A_LPLIPAL2G140,418.48636733772383
A_FDMO3,118.51537575406526
B_EAR100y,3483.2705942955267
A_AMANAPEr,1077.5257087859368
A_SUCOAS,201.0186844091237
A_NADH5_num4,229.20930818807847
A_3HPPPNH,265.8920042389167
A_SDPTA_reverse_num2,603.6338759331172
A_GPDDA1pp,458.45408239040137
A_URIK2,387.36848013599916
A_CLPNS140pp_num1,196.90451802277542
A_ACOTA_num3,205.5933085307521
A_GLUPRT,971.886974324658
B_HXPRT_num1,455.6332903081757
A_RBFSb,1.5355151866717285
A_CPL,1746.6648205218387
A_FACOAL140t2pp_num2,123.47427033305523
B_SDPTA_reverse,1949.3168723931824
A_ATHRDHr,123.94723729835215
A_GLYK,203.04913976376807
A_LACZ,159.15098742862148
A_BGLA1_num1,693.542069494891
B_TDPGDH_num1,8504.892870049425
B_SHSL1_num2,5621.165901129197
A_ECOAH6_num2,229.87930286114891
A_DSBCGT,684.9327992693679
A_AMPNTAT,1403.8766321379862
A_YUMPS,182.03403053792323
A_PLIPA2E180pp,140.21657001219728
B_AACPS7_num2,365900.7794129095
B_IGPDH,164281.61402523972
A_RPI_num2,2208.705826557086
B_G3PD5,1948.7949351463308
A_2HESR_num2,553.9208981191798
A_GAPD_reverse,399.91476330120315
A_HXPRT_num1,260.2419161255347
A_LPLIPAL2ATE141,619.903104014285
B_PA161abcpp_num2,213444.85546986427
A_MTHFC,4000.8053150795254
B_ATPS4rpp_reverse,820.5123656438421
A_CBPS,40.07168466420025
A_PGPP141pp_num2,603.042684883172
A_SADT2,291.8677247112501
B_MPTAT,1560438.6024604398
B_ASPTA,6144.05294482423
B_GAPD_num1,591.850389886796
A_FMNAT,9.327955364006183
B_ARBabcpp,344653.84181127936
A_AP5AH,1350.2793342429072
B_PIuabcpp,196653.7086122875
A_CLPNS160pp_reverse_num2,349.3248522444334
A_ECOAH1_num1,559.8551040712475
B_GLCS1,24336.948300828168
A_DHPTDNR,331.08352565132265
A_ETHAAL,146.63720018443556
B_SPMDAT2_num2,424.9085020716192
B_MDH_reverse,8444.879095449614
A_FEENTERR4,577.9779037116058
A_RPE,8085.508288276546
A_NO3R1bpp,922.9342076852713
B_PROt4pp,470207.82132955396
B_UAGPT3,215.7158302010117
B_3NTD9pp,368473.3549554559
B_NADH16pp,2468.513849702983
A_PAPA181,670.7865190050068
A_AMPTASEPG_num1,89.93035872508075
B_FA120ACPHi_num1,324.0658102802942
B_THRS,18650.12867010921
