,fluxes,reduced_costs
2AGPE180tipp,0.0,-2.0
2AGPE141tipp,0.0,-2.0
2AGPE161tipp,0.0,-2.0
2AGPA161tipp,0.0,-2.0
2AGPA181tipp,0.0,-2.0
2AGPG120tipp,0.0,-2.0
LPLIPAL2G120,0.0,-999.2500824817707
PA141abcpp,0.0,3355.9530226621355
PA161abcpp,0.0,2529.638499706307
PA180abcpp,0.0,-1.9999999999999574
PGPP161pp_num1,0.0,-487.91042407050554
PE120abcpp,0.0,-2.0000000000035953
PE180abcpp,0.0,3068.829938342773
PAPA140,0.0,2464.4735927059264
PAPA141,0.0,3004.4824051475916
PAPA161,0.0,1681.2091327788112
GTHOXtex_num1,0.0,0.0
DSBAO1,0.0,-494.9808579556255
DSBAO2,0.0,201.9322064188309
DSBDR_num1,0.0,-448.78715322968526
TDSR1,0.0,-2.0
CGLYabcpp,0.0,-1.9999999999999574
PLIPA2A120pp,0.0,-1695.4674970252308
PLIPA2A160pp,0.0,8209.923629897421
CLPNH180pp,0.0,-2.0
LPLIPAL2E120,0.0,-999.2458877857462
EAR100x,0.020545199999999986,-1992.241995203547
EAR120x,0.020545199999999986,-1662.2033221217625
EAR160x,0.0,-2773.8054103048307
EAR140y,0.0,-1208.3130112439358
3OAS121,0.015042800000000002,-2182.4973322069327
3OAS80_num1,0.03558799999999999,-2182.4996961109628
3OAS100_num1,0.03558799999999999,-2182.4968886008264
3OAS120_num1,0.0,-2160.3743413385637
3OAR40,0.03558799999999999,-2052.006458716007
3OAR100,0.03558799999999999,-2617.8190105458543
3HAD60_num1,0.03558799999999999,-257.04080151098606
3HAD100_num1,0.03558799999999999,-972.6388036796125
3HAD140_num1,0.012762799999999984,-933.6720710812733
3HAD160_num1,0.012762799999999984,-972.6369050660951
AGPAT180,0.0,3758.432558638735
AGPAT141,0.0,-352.21595056595106
AGPAT161,0.007521400000000001,-13.340624822936661
DASYN120,0.0,-786.1276562478915
EAR40x,0.03558799999999999,-602.274914735337
EAR60y,0.03558799999999999,-1856.4429956226868
MLDEP1pp,0.0,-338.01375503691816
MLDEP2pp,0.0,-481.7205534595196
MLTGY2pp_num1,0.0,14.3702698042689
MLTGY4pp_num1,0.0,78.89878916503949
EAR60x,0.0,-1675.4528678635215
EAR80x,0.03558799999999999,-1805.2175119972726
PE181abcpp,0.0,-2.0000000000035953
12DGR161tipp,0.0,-2.0
12DGR181tipp,0.0,3448.5595473887806
NTP11,0.0,30493.528834723373
3OAS180_num1,0.0,4507.762855304423
3HAD180_num1,0.0,123597.34566635663
CDAPPA120,0.0,3106.6350918363314
PSSA120,0.0,1768.183571569174
PSD120,0.0,-223.21312607685655
PAPA120,0.0,1472.4920229098243
EX_cpgn_un_e,0.0,0.0
MDDEP1pp_num1,0.0,-168.76078666753165
MDDEP2pp_num1,0.0,3499.240110036684
PSD181,0.0,-475.1839252005212
DAGK180,0.0,2174.4954401635296
DAGK181,0.0,-707.2140729379298
PLIPA2E120pp,0.0,-1506.3637837904243
PLIPA2G141pp,0.0,6008.559418968267
PLIPA2G161pp,0.0,3151.01155513071
LPLIPAL1A120pp,0.0,-2342.11772519856
LPLIPAL1A140pp,0.0,-1051.8675263725265
LPLIPAL1A181pp,0.0,-1428.998200263118
LPLIPAL1E120pp,0.0,-1247.623672497728
3OAR180,0.0,6740.62628591531
G3PAT120,0.0,1096.6157461463472
PGSA120,0.0,7369.065883191105
TDSR2,0.0,-2.0
GTHRDtex_num1,0.0,-2.0
GTHRDabc2pp,0.0,-1.9999999999999574
OMMBLHX3,0.0,-2.000000000041709
NADHPO,0.0,8002.92112559194
ACOAD7f,0.0,127.73349785414757
ACOAD8f,0.0,-120714.99367861904
ACOAD5f,0.0,97.20030389988096
ACOAD3f,0.0,58.63059941818938
ACOAD2f,0.0,51.80837519746274
ACOAD4f,0.0,116.26448843255639
ACOAD6f,0.0,103.75380970956758
NADH16pp,6.831870621224247,-25.81219798852561
NADH18pp,0.0,11515.764894620996
EX_tartr__D_e,0.0,-2.0
GLYBt2pp_num1,0.0,105.21133913317325
DSERt2pp,0.0,-1.9999999999999574
ALAt4pp,0.0,-2.0
LYSt3pp_num1,0.0,-1.9999999999999574
EX_tungs_e,0.0,0.0
CTBTCAL2,0.0,5224435.698548898
BGLA1_num1,0.0,273.4729726763556
EX_crn__D_e,0.0,-2.0
GDPMNP,0.0,720.1827168124894
OPHHX3,2.23e-05,-2.000000000041709
AMMQLT8,0.0,-264.9026960906721
FA120ACPHi,0.0,-310.940834339608
FA80ACPHi,0.0,5786.3604779525085
FA140ACPHi,0.0,5266.235483447748
FA100ACPHi,0.0,3417.7336300392526
CRNDCAL2,0.0,5225573.079147701
CRNCAL2,0.0,5226325.597638214
CHLt2pp_num1,0.0,-2.0
GLYt4pp,0.0,45.605669566586585
FRULYSE,0.0,-2917.851422908919
FRULYSt2pp,0.0,-1.9999999999999574
EX_psclys_e,0.0,1520.0839804674806
TUNGStex_num1,0.0,0.0
COBALT2tpp_num1,2.5e-06,-2.0
OXCDC,0.0,-5110.120237723071
LPLIPAL2A140,0.0,-999.2507366000694
LPLIPAL2A160,0.0,-918.1131205876712
LPLIPAL2A161,0.0,-367.0502539946515
LPLIPAL2A180,0.0,211.23184790600507
LPLIPAL2A181,0.0,3546.6735684987916
DM_aacald_c,0.0,-2.0
UM3PL,0.0,-1261.5968974789666
UM4PL,0.0,-1276.8553272707632
2MAHMP_num1,0.0,31238.57494942518
ZN2tpp,3.41e-05,-2.0
NI2tpp,3.23e-05,-2.0
COBALT2t3pp_num1,0.0,53.60566956658667
23DAPPAt2pp,0.0,-2.0
PLIPA1A120pp,0.0,-1698.943669633023
PLIPA1A140pp,0.0,-1698.9435110927443
PLIPA1A141pp,0.0,-1698.938217558789
PLIPA1A160pp,0.0,7899.7304547560125
PLIPA1A161pp,0.0,651.1799576175108
PLIPA1A180pp,0.0,-1290.6691181202857
LPLIPAL2A120,0.0,96.17070988054638
CAt6pp,0.0,2.0
5DGLCNt2rpp,0.0,2.0
GALCTNt2pp,0.0,1906.4670938647077
GALCTNLtex_num1,0.0,2.0
EX_galctn__L_e,0.0,210.56214548209383
KDUI,0.0,985.7703726839967
CA2t3pp,0.0,6.0
NADH17pp,0.0,1228.2066029906414
FA161ACPHi,0.0,-77.86415306828162
FA141ACPHi,0.0,-13.685950688430196
ARGt3pp,0.0,105.21133913317325
FA160ACPHi,0.0,2321.30370974341
MALDtex_num1,0.0,-2.0
OROTtex_num1,0.0,-2.0
PPAt4pp,0.0,-2.0
OROTt2_2pp,0.0,-1.9999999999999147
MALDt2_2pp,0.0,633.7678744715049
5DGLCNtex_num1,0.0,2.0
EX_5dglcn_e,0.0,-2.0
DTARTD,0.0,336.2407723321302
PLIPA2E161pp,0.0,6695.680299032734
PLIPA2E180pp,0.0,698.7928473068637
PLIPA2G120pp,0.0,-1585.1129865124603
PLIPA2G180pp,0.0,-1354.240868016841
LPLIPAL1A161pp,0.0,-1563.5057241361676
LPLIPAL1A160pp,0.0,-73.714909985046
PSCLYSt2pp,0.0,-1.9999999999999574
LYSt2pp,0.0,105.21133913317325
GLYt2pp_num1,0.0,49.60566956658667
ALAt2pp_num1,0.0,2.0000000000000853
BALAt2pp,0.0,-1.9999999999999574
DALAt2pp,0.0013894,-2.0
FE2tpp,0.0012809000374791727,-2.0
MN2tpp,6.91e-05,-2.0
MG2tpp,0.0,101.21133913317334
NI2t3pp_num1,0.0,53.60566956658667
PPAtex_num1,0.0,-2.0
GALCTNLt2pp,0.0,-2.0
GALCTLO,0.0,-398.99322348816526
THYMt3pp,0.0,15284.510587885874
PSCLYStex_num1,0.0,-2.0
THYMtex_num1,0.0,2.0
CU2tpp,7.09e-05,-2.0
FE2t3pp,0.0,53.60566956658667
MN2t3pp_num1,0.0,53.60566956658667
MG2t3_2pp,0.0008675000000000001,-2.0
CD2tpp,0.0,0.0
ETHAt2pp,0.0,-2.0
FE3abcpp,0.0003251999625206737,-1.9999999999999574
THRA_num1,0.0,3374.7757250763007
XYLK2_num1,0.0,-527.9734118191736
GLDBRAN2,0.0,735.7226429243898
CLt3_2pp,0.00026025,-2.0
EX_ppal_e,0.0,-2.0
POR5_num1,0.0,1171.4865911727175
HACD8_num1,0.0,2797.672093723453
CTECOAI8,0.0,-1270.3947073882446
CTECOAI6,0.0,-1551.385416442994
MTHTHFSs,0.08426260936016321,-2.0
SELGTHR,0.0,-1.9999999999964473
SELGTHR3,0.0,2574.738831533912
EX_slnt_e,0.0,2.0
MALCOAMT,2e-07,-725.3335779019835
OGMEACPS,2e-07,-65151681.52227631
OGMEACPR,2e-07,-198751783.50128555
OPMEACPS,2e-07,-234708013.60434395
LIPAabctex,0.0,120512.00485607775
DGUNC_num1,0.0,4004.4740387691963
CDGUNPD_num1,0.0,26.98774340083773
LDGUNPD,0.0,-401.0567825510279
MPTAT,0.0,-6190.273011787864
MOADSUx,0.0,-712.9614159322227
CMtpp_num1,0.0,51.60566956658667
FUSAtpp_num1,0.0,51.60566956658667
RFAMPtex,0.0,0.0
MINCYCtex_num1,0.0,0.0
MINCYCtpp_num1,0.0,51.60566956658667
DOXRBCNtex_num1,0.0,0.0
DOXRBCNtpp_num1,0.0,51.60566956658667
ETOHtrpp,0.0,-2.0
REPHACCOAI,0.0,-354.8008156218566
ACPPAT141,0.0,-306.54300132022763
ACPPAT161,0.007521400000000001,-280.6629873871425
ACPPAT180,0.0,-1151.430713432288
APG3PAT160,0.0063814,-288.87444690068367
APG3PAT161,0.007521400000000001,-546.6842173224854
APG3PAT180,0.0,6459.6384755565505
ICYSDS,2.23e-05,-596033.7660640124
I4FE4SR,-3.417809110859754e-23,-457658.74476945994
S2FE2ST,2.8000000000000003e-06,-4691.9263504722585
BMOCOS,0.0,-291261.3937858304
BWCOS,0.0,-2051.5041514830955
BWCOGDS1,0.0,31204.23442661061
BWCOGDS2,0.0,31181.73967028147
DHNPTE,0.0,6482.098437935114
DHMPTR,0.0,4129429.3330594385
NOVBCNtpp_num1,0.0,51.60566956658667
CMtex_num1,0.0,0.0
LALALGLUtex_num1,0.0,-2.0
LALADGLUtpp_num1,0.0,-1.9999999999999574
I2FE2SS,0.0,1179466.2740002316
I2FE2ST,0.0,1181189.3896967587
I2FE2SS2,0.0,4481859.481351303
I4FE4ST,-3.417809110859754e-23,-1505.7892286820136
S4FE4ST,2.5999999999999995e-05,-965.5905021974615
S2FE2SS2,2.5999999999999995e-05,-2628.7523523545383
BTS5,2e-07,-2554421.0372824194
5MTRtex_num1,0.0,2.0
LALADGLUtex_num1,0.0,-2.0
LALALGLUtpp_num1,0.0,-1.9999999999999574
3AMACHYD,0.0,-318.83503735234933
3HPPtex_num1,0.0,2.0
EX_LalaDglu_e,0.0,6686.894841700089
CCGS,0.0,-330.65829354654664
CDGR,0.0,2061.629549759669
CBMD,0.0,-2.0
MSAR_num1,0.0,-305.8199806920075
EX_LalaLglu_e,0.0,5942.853624200257
ACPPAT120,0.0,517.4676752936139
CPH4S,0.0,4131775.6437221114
SHCHCS3,0.0,5245637.220032232
EX_ttrcyc_e,0.0,0.0
EX_mincyc_e,0.0,0.0
DM_4crsol_c,2.23e-05,-2.0
URACPAH,0.0,-258.3334956829231
POAACR,0.0,-186.8388039444253
ACPPAT160,0.0063814,-555.839460231844
ACPPAT181,0.0,-758.4486184102861
APH141,0.0,843.5728840698539
APH161,0.0,646.697358110865
APH180,0.0,5675.541186245047
APH181,0.0,6866.0342799182
GTHPi,0.0,2478.2912206954934
SEPHCHCS,0.0,-1214.0757311657921
DHNCOAS,0.0,-1721.8354053009482
DHNCOAT,0.0,-1236.7783911697716
FESD1s,0.00022780001873958633,-2.000000000003638
EX_doxrbcn_e,0.0,0.0
EX_fusa_e,0.0,0.0
EX_cm_e,0.0,0.0
EX_novbcn_e,0.0,0.0
I2FE2SR,-3.417809110859754e-23,-2663.041334187881
TYRL,2.23e-05,-296281.8064190965
THZPSN3,2.23e-05,-14618.72908226436
APG3PAT120,0.0,-541.6673497087163
APH120,0.0,-196.3024466798324
MOCDS,0.0,13950.754943076881
FUSAtex_num1,0.0,0.0
NOVBCNtex,0.0,0.0
EX_rfamp_e,0.0,0.0
QUIN2tex_num1,0.0,2.0
EX_quin_e,0.0,-2.0
FORCT,0.0,-585.896001225803
DHPTDCs2,0.08426260936016321,-2.0
EX_3hpp_e,0.0,-2.0
PACCOAE,0.0,8769.083475901502
OXDHCOAT,0.0,-651.0781824267469
HADPCOADH3,0.0,-572.9257902675399
O16A4COLIPAabctex,0.0,245.7621632620795
COLIPAabctex,0.0,326634.10277820466
ENLIPAabctex,0.0,245.7621632620795
DM_mththf_c,0.08426260936016321,-2.0
PYROX,0.0,14504.393782484654
BMOGDS1,0.0,611447.8170541105
MPTS,0.0,16711.36300414597
MOCOS,0.0,289140.0404826997
BMOGDS2,0.0,31506.697429368796
FESD2s,0.0,-2.000000000003638
S2FE2SR,1.9999999999999996e-07,-3096.8438677688173
ACACT8r_num1,0.0,-468.40409037144855
CTECOAI7,0.0,1948.9500375548378
CLIPAabctex,0.0,245.7621632620795
K2L4Aabctex,0.0019456000000000002,-1.9999999999890434
FDH4pp_num1,0.0,1498.3312167105262
FDH5pp_num1,0.0,4655.161609510345
ACPPAT140,0.0,-1151.6197584251931
APG3PAT140,0.0,15478.293992706534
APG3PAT141,0.0,8767.824511966672
APG3PAT181,0.0,8941.921184891184
APH140,0.0,7770.836776971777
APH160,0.0,3397.1654209100925
OPMEACPD,2e-07,-307030956.1518595
EPMEACPR,2e-07,-245553092.63638413
AOXSr2,2e-07,-5498287.519851802
MEOHtrpp,0.0,2.0
SCYSDS,0.00010939999999999998,-955.5321412140115
S2FE2SS,2.8599999999999997e-05,-7093.535053285959
S4FE4SR,2.5999999999999995e-05,-499.69431116604767
SELtex_num1,0.0,0.0
SELR,0.0,3770.4559856648557
OGMEACPD,2e-07,-307030956.15185964
EGMEACPR,2e-07,-245553092.63638425
OPMEACPR,2e-07,-198751783.50128555
PMEACPE,2e-07,-471006.48836398125
MEOHtex_num1,0.0,2.0
EX_5mtr_e,0.0,0.0
MECDPDH5_num1,0.0002389000000000024,-1488.2597470877645
RNTR1c2_num1,0.0,-870.5730827703339
RNTR2c2_num1,0.0,-927.0586485051209
RNTR3c2_num1,0.0027017,-1235.3341319118517
RNTR4c2_num1,0.0,-422.98291396586046
FLDR2_num1,0.008258900000000001,-240.76685474614527
CDGS,0.0,-2.0
5MTRtpp,0.0,-2.0
TTRCYCtex_num1,0.0,0.0
TTRCYCtpp_num1,0.0,51.60566956658667
FESR,0.00045560003747917267,-84.41242514386249
OXCOAHDH,0.0,-237.10202214637312
DHACOAH,0.0,-282.3573465915397
THFAT,0.0,1468.5818532953672
FOMETRi,0.0,-382.3047146397494
SLNTtex_num1,0.0,-2.0
SELGTHR2,0.0,-2.0000000000018616
GDPTPDP,0.0,-104.12902210705303
COLIPAKpp,0.0,-208.9676171967294
3HPPtpp,0.0,-2.0
MPTSS,0.0,1211007.7314761274
CPMPS,0.0,32756.261720086535
LIPOCT,0.0,1409627.252422002
LIPOS,0.0,-1847.670934481217
OCTNLL,0.0,1404845.988873533
LIPATPT,0.0,28759.724533186356
LIPAMPL,0.0,-574.7980312465515
ALDD19xr,0.0,-2127.6387537480077
MMM,0.0,3895.7348812557757
MOGDS,0.0,31255.924681970653
WCOS,0.0,-269.00564534307716
RFAMPtpp_num1,0.0,51.60566956658667
VPAMTr,0.0423162,-533.3788009220466
ACOLIPAabctex,0.0,-2.0000000000181473
ECA4COLIPAabctex,0.0,245.7621632620795
COLIPAPabctex,0.0,205759.63132169095
CH4tex,0.0,0.0
TARTRDtex_num1,0.0,2.0
3OXCOAT,0.0,-418.993502903264
BTNt2ipp,0.0,-1.9999999659284668
BTNtex_num1,0.0,-2.0
2DGULRGx,0.0,484.1156462517428
2DGULRGy,0.0,1194.1879418452045
AP4AS,0.0,1890.0126319845804
ARBTptspp_num1,0.0,-2.0
ARBTtex_num1,0.0,-2.0
EX_arbt_e,0.0,-2.0
DMSOtpp,0.0,-2.0
PYDXtex_num1,0.0,-2.0
PYDXtpp,0.0,1347438.2238231488
SUCASPtpp_num1,0.0,-2.0
SUCMALtpp_num1,0.0,2.0
PYDXNtex_num1,0.0,-2.0
PYDXNtpp,0.0,1347173.044516573
PYDAMtex_num1,0.0,-2.0
PYDAMtpp,0.0,1341022.0409855605
13PPDH2,0.0,5883.215727069724
TARTt2_3pp,0.0,158.81700869976
SUCTARTtpp,0.0,2.0
APCS,0.0,46507.711357399334
CHTBSptspp,0.0,205.16521861285602
CHTBStex_num1,0.0,0.0
TRPtipp,0.0,53.605669566586585
TYRtipp,0.0,49.605669566586585
ThDPAT,0.0,4078401.7237416864
GHBDHx,0.0,1803.9510523084064
APPLDHr,0.0,14516.923979226387
SPMDt3pp,0.0,-2.0
PHEtipp,0.0,53.605669566586585
G2PP,0.0,-656.1611876197882
MALt3pp,0.0,47.60566956658667
CITt3pp,0.0,51.60566956658667
DHNPA2r,6.690000000000862e-05,-4238.107948449906
QUIN2tpp,0.0,-2.0
GLYC2Pabcpp,0.0,1190.3282916282005
CRNDtex_num1,0.0,2.0
SHGO,0.0,-492.4201859740633
NADHXD,0.0,-201.86376231947537
NADPHHR_num1,0.0,3952.3412025376165
NADPHHS_num1,0.0,2753.297230619326
NADHHS_num1,0.0,750.0638881656923
NADHXE,0.0,2925.334935619292
SELabcpp_num1,0.0,245.7621632620795
PYK2,0.0,1203.3993861870742
PYK3,0.0,470.38909284035606
PYK4,0.0,1284.0597310809592
NADPHXD,0.0,-1203.4804335462923
NADHHR_num1,0.0,2728.8472726657055
NADPHXE,0.0,-600.5219859591452
ALAtpp,0.0,49.605669566586585
DHBSZ3FEabcpp,0.0,245.7621632620795
FE3DHBZS3R,0.0,1040.5115085799955
DXYLONtpp,0.0,2.0
DXYLTD_num1,0.0,1380271.5811823923
2DDARAA_num1,0.0,1883.1699434078364
2DGLCptspp,0.0,1253.3878584288861
GNP_num1,0.0,4.673572858090921
ALLTAMH2,0.0,-101.73222521605956
UGCIAMH,0.0,-28.502366803959774
METGLCUR,0.0,1342.807644008257
ACOAD1fr,0.0,-242.97362680733204
23DOGULNt4pp,0.0,-2.0
FE3DCITexs,0.0,47.60566956659022
FEENTERES,0.0,777.4075166360067
FEENTERR4,0.0,316.4591028991091
DXYLONtex_num1,0.0,2.0
PSURItex_num1,0.0,-2.0
ALR2x,0.0,-235.89607451575836
OMPHHXy,0.0,-667.9785618587684
CHLt3pp,0.0,105.21133913317334
GLYBt3pp,0.0,-1.9999999999999574
AI2tpp,0.0,-2.0
Ftpp,0.0,0.0
SQVOSI,0.0,-1275.2888671667226
6D6SPA,0.0,5511.937691270749
DHPStr,0.0,-2.0
SQtr,0.0,-2.0
DHPStex,0.0,2.0
FMNtex_num1,0.0,0.0
EX_dxylnt_e,0.0,-2.0
AI2K,0.0,17554.468547689645
CLBtex_num1,0.0,2.0
ACOXT,0.0,5171.139363288414
EX_mththf_e,0.0,0.0
2HESR_num1,0.0,-293.5610079124999
CHOLID,0.0,-1240.9587476178513
CHOLATEtpp,0.0,51.60566956658667
4ABZGLUH,0.0,-4975.634731905356
4ABZGLUtr,0.0,-1.9999999999999574
PHDA,0.0,-1518.4179525373556
TEO2M,0.0,-352.79321035665635
PACOAT,0.0,3262.758780944783
CYSItpp,0.0,0.0
DHPTDNR,0.0,-246.16657083473206
DHPTDNRN,0.0,-443.5337291827765
PCNO,0.0,802.8798148062833
HPACOAT,0.0,-701.7457379316129
PUACGAMtr,0.0,-2.0
DC6PDA,0.0,-267.7376477390519
5DGLCNR,0.0,522.2228133211938
PIt2rpp_num1,0.09646059999999146,-2.0
LEUt2rpp,0.0,-1.9999999999999574
LCTStpp,0.0,-2.0
ILEt3pp,0.0,105.21133913317325
METt3pp_num1,0.0,299.3678328286661
GSNt3pp,0.0,105.21133913317325
CLtipp,0.0,24.802834783293335
5DKGR_num1,0.0,621.295981430314
PItpp,0.0,53.60566956658667
LEUt3pp_num1,0.0,105.21133913317325
INSt3pp,0.0,105.21133913317325
INDOLEt2rpp,0.0,-1.9999999999999574
ILEt2rpp,0.0,-1.9999999999999574
GLYtpp,0.0,2.0
PYK6,0.0,1061.4611457803423
FADt,0.0,750772.5230610557
FADtex_num1,0.0,0.0
AI2abcpp,0.0,247.7621632620795
PAI2I,0.0,-278.69186761821675
4HBZt3pp,0.0,13744.063051494682
CURR,0.0,-1797.3523672373612
LKDRA,0.0,11209.218911706554
METNA,0.0,1608.3569927524477
XYHDL,0.0,-721.5439687853951
2DGLCtex_num1,0.0,0.0
E4PP_num1,0.0,-121.65801263540651
PUACGAMS,0.0,1125.8764836132168
RU5PP,0.0,-563.8685168273227
6D6SFK,0.0,-316.070093978069
3SLAR,0.0,-924.020379843385
SQtex,0.0,-2.0
EX_dhps_e,0.0,0.0
MOX,1.873958611066988e-11,-1.999999999991644
URATEtex_num1,0.0,-2.0
EX_cs1_e,0.0,0.0
CBL1tonex,0.0,51.60566956658667
CBItonex,0.0,51.60566956658667
ARHGDx,0.0,-2274.114402408968
CPL,0.0,-138.2250322141872
EX_mepn_e,0.0,0.0
CH4t2pp,0.0,0.0
INOSTO,0.0,-486.63304356853945
HPYRP,0.0,2216.772321192865
PSURIK,0.0,-427.5537676832536
Ftex_num1,0.0,0.0
CYSItex_num1,0.0,0.0
SERtpp,0.0,-2.0
QUINDHyi,0.0,466.7235564826626
DHGLYH,0.0,1248935.7385183002
PNSPA,0.0,-312.87223758958316
4HTHRK,2.23e-05,-621.3884354507882
EX_sq_e,0.0,-2.0
URATEtpp,0.0,-1.9999999999999574
CS1tex_num1,0.0,0.0
ADOCBLtonex,0.0,51.60566956658667
PETNT181pp,0.0,-218.66320994087437
ARMEPNS,0.0,-252.595088995251
RPNTPH,0.0,-13.57415562379662
PRCPD,0.0,-378.4749803530618
MEPNtex_num1,0.0,0.0
UDPGPT,0.0,-186.86434211119195
MEPNabcpp,0.0,5148.387674533587
OMMBLHXy,0.0,453.8447959788499
OPHHXy,0.0,1111.0525439741214
PROD3,0.0,2300.9350113236624
F1PP_num1,0.0,516.4843082328589
ACP1p,0.0,-1314.8327573201757
EX_4abzglu_e,0.0,3734.803966778334
3HPADHi,0.0,3817.6105449328243
4ABZGLUtex_num1,0.0,-2.0
2HPTCOAT,0.0,-304.93407406890765
EX_metglcur_e,0.0,-2.0
MC6PH,0.0,-46.70033616598812
SLNTabcpp_num1,0.0,-1.9999999999999574
VALt2rpp,0.0,-1.9999999999999574
VALt3pp_num1,0.0,105.21133913317325
MN2tipp,0.0,2.0
PSURItpp,0.0,-2.0
CYSTA,0.0,16912.041398878704
FE3DCITR5,0.0,-569.8184254740427
4HTHRA,0.0,4420.187064213271
GAPP,0.0,-83.06661254195247
METGLCURt2pp,0.0,-2.0
METGLCURtex_num1,0.0,-2.0
FMNt,0.0,671401.2730193293
AI2tex_num1,0.0,0.0
PAI2T,0.0,-7970.206969372981
CUt2pp_num1,0.0,-2.0
DHCURR,0.0,-1797.339210797165
RHMND,0.0,-2995.8089626731758
3HBZCT,0.0,-483.3321337183006
CXSAMS,0.0,66018.8756713779
EX_2dglc_e,0.0,0.0
THRt2rpp,0.0,2.0000000000000853
SERt2rpp_num1,0.0,53.60566956658667
ACOAD1f,0.0,532.7526474865153
AMPNTAT,0.0,507.1468736589886
SQGH,0.0,-587.8179530527432
URAtpp,0.0,53.605669566586585
ASPtpp,0.0,0.0
FUMt1pp,0.0,2.0
SUCCt1pp,0.0,2.0
QUINDH,0.0,423.06590660963434
LCARSyi,0.0,-953.1277559046921
BIOMASS_Ec_iML1515_core_75p37M,0.1,151347.3848452726
BIOMASS_Ec_iML1515_WT_75p37M,0.0,135304.0847888026
SHK3Dr_reverse,0.0,198.07658998482282
EX_coumarate_e,0.0,2.0
coumarate_c2e,0.0,2.0
4CL,0.08421780936016321,-126.79770195018864
CHS,0.08421780936016321,-91.75972807943084
CHI,0.08421780936016321,-52.32035955966671
EX_sakuranetin_e,0.0,1087289.0472509589
sakuranetin_c2e,0.0,2.0
NOMT,0.08421780936016321,-85.85036997703169
EX_malonate_e,0.0,2.0
malonate_c2e,0.0,2.0
MatB,0.25265342808048963,-2.000000000003638
DM_sakuranetin_c,0.08421780936016321,-2.0
GTHOr_reverse,0.0,4105.5863125951255
MAN6PI_reverse,0.0,688.810715925778
EX_pi_e_reverse,0.09646059999999146,-2.0
EX_h_e_reverse,0.0,2.0
TMDPP_reverse,0.0,3319.8066764078485
HCO3E_reverse_num1,0.0,2092.8606845331033
IMPC_reverse,0.05425319999999806,-380.91332084503665
ECOAH4_reverse_num1,0.0,1416.5120996758342
NDPK5_reverse_num1,0.0,1688.6895862572637
DHORTS_reverse,0.0330795,-756.7852152916935
ICDHyr_reverse,0.0,1818.736519330152
ACALD_reverse_num1,0.0,-57.76685621681649
ALAR_reverse_num1,0.0,503.64064248260104
ALATA_L_reverse_num1,0.1005006,-445.23102295894245
PPM_reverse,0.0,-327.61120805370024
ASPTA_reverse_num1,0.0,-275.83339613536737
A5PISO_reverse_num1,0.0,2177.7450469061932
IPPMIb_reverse,0.045053100000000006,-141.72077572331455
PSCVT_reverse,0.0,543.4290320825214
EX_fe3_e_reverse,0.0003251999625206737,-2.0
EX_mn2_e_reverse,6.91e-05,-2.0
ECOAH6_reverse_num1,0.0,-400.1764660603367
ENO_reverse,0.0,473.2789560094286
FBA_reverse_num1,0.0,663.6745166774388
PGI_reverse,0.0,93.94712241818
PGK_reverse,6.420182539944573,-66.7066321192251
RPE_reverse,0.0,114.76902199952221
TALA_reverse_num1,0.0,1327.2396622198744
TKT1_reverse_num1,0.0,1770.626548098518
ALCD2x_reverse_num1,0.0,11583.903162386287
RMI_reverse,0.0,5057.0469250338265
NDPK6_reverse_num1,0.0,1708.7716897784503
NDPK8_reverse_num1,0.0,-391.24158421036736
PYNP2r_reverse,0.0,5430.678439295401
DURIPP_reverse_num1,0.0,1875.0619414882276
TRPAS2_reverse,0.0056843,-2792.419289383113
EX_co2_e_reverse,0.0,2.0
ILETA_reverse,0.0290529,-2218.4549362175158
VALTA_reverse,0.0,-416.81338538434466
ORPT_reverse,0.0330795,-626.5555786816062
PTAr_reverse_num1,0.0,287.6411552232056
ACKr_reverse_num1,0.0,178.2212017351485
AIRC3_reverse,0.044779399999998054,-725.186518518557
ADSL2r_reverse,0.0,4889.12153639354
EX_fe2_e_reverse,0.0012809000374791727,-2.0
PUNP5_reverse_num1,0.0,6154.601724920044
PUNP6_reverse_num1,0.0,-3916.2615396795863
PUNP7_reverse,0.0,2755.347644120575
EX_glc__D_e_reverse,0.0,-2.0
PUNP1_reverse,0.0,1025668.06987491
PUNP2_reverse,0.0,-847.247690776554
PUNP3_reverse_num1,0.0,8965.683754097216
LYSAM_reverse,0.0,-362.0738873865057
IPPMIa_reverse,0.045053100000000006,-163.58481334465978
MDH_reverse,0.0,1339.545520671676
FUM_reverse_num1,0.0,13816.000148428171
OHPBAT_reverse,0.0,10518744.597278524
AGPR_reverse,0.0295792,-101.00953325529376
G1SAT_reverse,0.0,133831.987171821
GUI1_reverse,0.0,1004.9341972404056
PGAMT_reverse,0.0094488,-787.5902122976968
GLUR_reverse,0.0027788,-99.57406742182047
UAG2E_reverse,0.0,1015.2346830439437
EX_zn2_e_reverse,3.41e-05,-2.0
HACD5_reverse_num1,0.0,2241.1325204442073
GHMT2r_reverse,0.0,602.5612607969088
ADK4_reverse,0.0,-205.45188823558783
KARA1_reverse,0.0874367,-6217.050837061242
KARA2_reverse,0.0,4733.393401366058
ICHORS_copy2_reverse,0.0,2492.4742958121496
DHBD_reverse,0.0,5012.785693840971
RBP4E_reverse_num1,0.0,416.15086348155387
