,tyr:php,AG:GD=3:1,No.0glc,No.0xyl,AG:GD=2:1,No.1glc,No.1xyl,AG:GD=1:1,No.2glc,No.2xyl,AG:GD=1:2,No.3glc,No.3xyl,No.4glc,No.4xyl
403,0.014:0.049,0.10827798409638945,,,1.0691146019615871,2.9764367350909287,6.0,1.997319017283985,4.014762412103067,6.0,1.9836111197532773,5.029135741055438,6.0,7.7761686850282485,6.0
404,0.014:0.05,0.10827798409638945,,,1.0690688503275396,2.9764367350909158,6.0,1.9972758074073909,4.016429094094972,6.000000000001506,1.9835679098766832,5.030801776003901,6.0,7.7778381148961016,6.0
405,0.014:0.051000000000000004,0.10827798409638945,,,1.06902309869281,2.9764367063434816,6.0,1.9972325975312515,4.018095747339982,6.000000000000006,1.9835247000005438,5.032470262034203,6.0,7.779507544764493,6.0
406,0.014:0.052000000000000005,0.10827798409638945,,,1.0689773470589898,2.9764367063434953,6.0,1.99718938765443,4.019762371838855,6.0,1.9834814901239497,5.03414123939368,6.0,7.7811769746323645,6.0
407,0.014:0.053000000000000005,0.10827798409638945,,,1.068931595425056,2.9764367063434958,6.0,1.9971461777778359,4.0214290250849345,6.0,1.9834382802471282,5.035807234093621,6.0,7.782846404499928,6.0
408,0.014:0.054,0.10827798409638945,,,1.0688858437910085,2.9764367063434882,6.0,1.9971029679012418,4.023095678330524,6.0,1.983395070370534,5.037478258163999,6.0,7.784515834367825,6.0
409,0.014:0.055,0.10827798409638945,,,1.068840092156961,2.9764367063434882,6.0,1.9970597580243066,4.024762331576135,6.0,1.9833518604934852,5.039144206152935,6.0,7.786185264235197,6.0
410,0.014:0.056,0.10826066373022059,,,1.0687943405230271,2.9771396582227325,6.0,1.9970165481478261,4.026428984822148,6.0,1.9833086506171185,5.0408126921828815,6.0,7.787854694103285,6.0
411,0.014:0.057,0.10821947379872654,,,1.0687485888882975,2.9788112659361894,6.0,1.9969733382716868,4.02809563806689,5.999999999998787,1.983265440740979,5.042483503165455,6.0,7.7895241239716695,6.0
412,0.014:0.058,0.10817828386609563,,,1.0687028372541363,2.98048290239581,6.0,1.9969301283950927,4.029762320059972,5.999999999998468,1.983222230864385,5.04415198919522,6.0,7.791193553839547,6.0
413,0.014:0.059000000000000004,0.10813709393471527,,,1.0686570856200888,2.9821545388568196,6.0,1.9968869185183848,4.031428944558289,6.0,1.9831790209877909,5.045820658181885,6.0,7.792862983707406,6.0
414,0.014:0.060000000000000005,0.10809590400367597,,,1.0686113339870644,2.9838261753181903,6.0,1.9968437086422455,4.033095626552603,6.000000000000258,1.9831358111116515,5.047486636303089,6.0,7.794532413575778,6.0
415,0.014:0.061000000000000006,0.1080547140724093,,,1.0685655823531306,2.9854978405267336,6.0,1.9968004987658787,4.034762251051392,6.0,1.9830926012350574,5.0491575734153,6.0,7.7962018434436615,6.0
416,0.014:0.062000000000000006,0.10801352414091525,,,1.0685198307188557,2.9871694769876056,6.0,1.9967572888889435,4.036428904296441,6.0,1.9830493913582359,5.050826190468014,6.0,7.797871273311239,6.0
417,0.014:0.063,0.1079723342112402,,,1.0684740790849219,2.9888411134504675,6.0,1.9967140790123494,4.038095557542446,6.0,1.9830061814816418,5.052494676497758,6.0,7.799540703179133,6.0
418,0.014:0.064,0.10793114427951878,,,1.0684283274508743,2.990512749911088,6.0,1.9966708691354143,4.03976221078805,6.0,1.982962971604593,5.054163162526477,6.0,7.801210133046509,6.0
419,0.014:0.065,0.10788995434813842,,,1.0683825758169405,2.9921843863720996,6.0,1.9966276592588201,4.041428864034032,6.0,1.9829197617282261,5.05583151753231,6.0,7.802879562914642,6.0
420,0.014:0.066,0.10784876441675806,,,1.0683368241838025,2.993855994085665,6.0,1.9965844493826808,4.043095546028309,6.000000000001618,1.9828765518520868,5.0575000035633595,6.0,7.8045489927829745,6.0
421,0.014:0.067,0.1078075744853777,,,1.068291072549755,2.995527630546655,6.0,1.9965412395060866,4.044762170526624,6.000000000001485,1.9828333419754927,5.059168537183847,6.0,7.806218422650858,6.0
422,0.014:0.068,0.10776638455399734,,,1.0682453209158211,2.997199295755078,6.0,1.9964980296294925,4.0464288237738195,6.0,1.9827901320988985,5.06083697562285,6.0,7.8078878525187285,6.0
423,0.014:0.069,0.1077251946225033,,,1.0681995692810915,2.9988709322159566,6.0,1.9964548197534668,4.048095477017595,6.0,1.9827469222227592,5.062505501902577,6.0,7.809557282387086,6.0
424,0.014:0.06999999999999999,0.10768400469135031,,,1.068153817647044,3.0005425399297634,6.0,1.9964116098769864,4.049762130263306,6.0,1.982703712346165,5.064173902015565,6.0,7.8112267122549595,6.0
425,0.014:0.071,0.10764281475962889,,,1.0681080660132238,3.0022141763904084,6.0,1.9963684000000512,4.0514287835093095,6.000000000000323,1.9826605024693436,5.06584302040265,6.0,7.812896142122563,6.0
426,0.014:0.072,0.10760162482961277,,,1.06806231437929,3.003885841600302,6.0,1.996325190123457,4.053095465502631,6.000000000000427,1.9826172925927494,5.067511506432393,6.0,7.814565571990441,6.0
427,0.014:0.073,0.1075604348983461,,,1.0680165627452425,3.0055574493139967,6.0,1.9962819802464082,4.054762118748608,6.0,1.9825740827157006,5.069179992460615,6.0,7.816235001857842,6.0
428,0.014:0.074,0.10751924496526044,,,1.0679708111110813,3.0072290857731487,6.0,1.9962387703699278,4.056428743246594,5.999999999999921,1.9825308728393338,5.070845440720756,6.0,7.8179044317259585,6.0
429,0.014:0.075,0.10747805503581276,,,1.0679250594763516,3.008900722236234,6.0,1.9961955604937884,4.058095425239035,5.99999999999843,1.9824876629631945,5.072516923050629,6.0,7.819573861594299,6.0
430,0.014:0.076,0.10743686510420503,,,1.0678793078423041,3.010572358696999,6.0,1.9961523506171943,4.059762049736039,6.0,1.9824444530866003,5.074184780042159,6.0,7.821245981639331,6.0
431,0.014:0.077,0.1073956751716878,,,1.0678335562085977,3.012244023904172,6.0,1.9961091407407139,4.061428702982653,6.0,1.9824012432100062,5.075853349892155,6.0,7.822912721330059,6.0
432,0.014:0.078,0.10735448524042113,,,1.0677878045745501,3.0139156316178655,6.0,1.9960659308645745,4.063095384976711,5.999999999998744,1.9823580333338668,5.077522381141653,6.0,7.82458215119842,6.0
433,0.014:0.079,0.10731329530926814,,,1.0677420529414121,3.0155872968265482,6.0,1.9960227209876393,4.0647620094764285,6.0,1.982314823456818,5.079190220111115,6.0,7.82625158106579,6.0
434,0.014:0.08,0.10727210537788778,,,1.0676963013071372,3.017258904540121,6.0,1.995979511111159,4.0664286914689765,6.0,1.9822716135804512,5.080858679998951,6.0,7.82792101093392,6.0
435,0.014:0.081,0.10723091544605268,,,1.067650549673317,3.0189305410006217,6.0,1.995936301234451,4.068095344714995,6.000000000000214,1.9822284037038571,5.08252484293034,6.0,7.829593100632875,6.0
436,0.014:0.082,0.10718972551489969,,,1.0676047980393832,3.020602177461869,6.0,1.9958930913577433,4.069761997960877,6.0000000000003295,1.9821851938268082,5.084196366730344,6.0,7.831259870669153,6.0
437,0.014:0.08299999999999999,0.1071485355838604,,,1.0675590464053357,3.022273842670667,6.0,1.9958498814810355,4.071428651206636,6.000000000000204,1.9821419839504415,5.085864224248162,6.0,7.832929300537263,6.0
438,0.014:0.08399999999999999,0.10710734565248003,,,1.0675132947721977,3.0239454503842467,6.0,1.995806671604896,4.073095304453413,6.000000000001935,1.9820987740743021,5.08753271027922,6.0,7.834598730405633,6.0
439,0.014:0.08499999999999999,0.10706615572030387,,,1.0674675431381502,3.02561711559178,6.0,1.9957634617284157,4.074761957699171,6.0000000000018145,1.982055564197708,5.089201196309285,6.0,7.836268160273503,6.0
440,0.014:0.086,0.10702496578892351,,,1.0674217915042163,3.027288752052782,6.0,1.9957202518519352,4.076428582199158,6.0,1.982012354321114,5.0908696823393615,6.0,7.837937590141372,6.0
441,0.014:0.087,0.10698377585686103,,,1.0673760398694867,3.028960359765606,6.0,1.9956770419756822,4.078095264190061,6.000000000000386,1.9819691444449745,5.092538168370079,6.0,7.839607020009731,6.0
442,0.014:0.088,0.10694258592559436,,,1.0673302882355529,3.0306320249741474,6.0,1.995633832098747,4.079761888688962,6.0,1.9819259345679257,5.0942066543988345,6.0,7.841276449877103,6.0
443,0.014:0.089,0.10690139599455506,,,1.0672845366015054,3.032303632688088,6.0,1.9955906222222666,4.0814285706817195,6.000000000000394,1.981882724691559,5.095875182251044,6.0,7.84294587974522,6.0
444,0.014:0.09,0.10686020606419788,,,1.0672387849675715,3.0339752978976473,6.0,1.9955474123456725,4.083095223927621,6.000000000000504,1.9818395148149648,5.097543668280792,6.0,7.844615309613095,6.0
445,0.014:0.091,0.1068190161330449,,,1.067193033333524,3.035646934358891,6.0,1.995504202468851,4.084761848426377,6.0,1.981796304937916,5.099212097173872,6.0,7.8462874220700565,6.0
446,0.014:0.092,0.10677782620132348,,,1.0671472816995902,3.037318542072077,6.0,1.9954609925921432,4.086428501672225,6.0,1.9817530950615492,5.100878189258779,6.0,7.847954169348584,6.0
447,0.014:0.093,0.10673663627028418,,,1.0671015300648605,3.0389902072808765,6.0,1.9954177827160038,4.088095154916857,5.9999999999990195,1.9817098851854098,5.102549713059899,6.0,7.849623599216942,6.0
448,0.014:0.094,0.10669544633867645,,,1.067055778430813,3.0406618149941997,6.0,1.9953745728394097,4.089761808162624,5.999999999998901,1.9816666753088157,5.10421755526408,6.0,7.851293029084819,6.0
449,0.014:0.095,0.10665425640763715,,,1.0670100267967655,3.0423334514555656,6.0,1.9953313629629292,4.091428490155792,5.999999999998738,1.9816234654322216,5.10588364734889,6.0,7.852962458952692,6.0
450,0.014:0.096,0.10661306647625679,,,1.0669642751636275,3.04400508791657,6.0,1.9952881530867899,4.093095143402562,6.000000000000444,1.9815802555560822,5.107554624709585,6.0,7.854631888821052,6.0
451,0.014:0.097,0.10657187654487643,,,1.06691852352958,3.0456767243775715,6.0,1.9952449432099684,4.094761796648321,6.000000000000327,1.9815370456790333,5.109223070490303,6.0,7.856301318688425,6.0
452,0.014:0.09799999999999999,0.10653068661451925,,,1.066872771895646,3.0473483608396803,6.0,1.9952017333331469,4.09642844989423,6.000000000000464,1.9814938358026666,5.1108915565193875,6.0,7.857970748556538,6.0
453,0.014:0.09899999999999999,0.1064894966831389,,,1.0668270202615986,3.0490200260481046,6.0,1.9951585234566664,4.098095103139981,6.000000000000355,1.9814506259260725,5.112560173573423,6.0,7.859640178424403,6.0
454,0.014:0.1,0.10644830675198591,,,1.0667812686276648,3.0506916337619217,6.0,1.9951153135797313,4.099761756385866,6.000000000000412,1.9814074160490236,5.114228659602148,6.0,7.8613096082917755,6.0
455,0.015:0.01,0.1072779840962994,,,1.0686546607843184,2.976237556446057,6.0,1.9976296006174152,3.994644587242831,6.0,1.9849278759261324,4.978105552025705,6.0,7.725298007600845,6.0
456,0.015:0.011,0.10727798409584466,,,1.0686546607843184,2.976237527698135,6.0,1.9976296006174152,3.994644615990266,6.000000000000012,1.9849278759261324,4.978105552025705,6.0,7.725298007600845,6.0
457,0.015:0.012,0.10727798409584466,,,1.0686546607843184,2.976237527698135,6.0,1.9976296006174152,3.9946446159902544,6.000000000000018,1.9849278759261324,4.978105552025705,6.0,7.725295313948052,6.0
458,0.015:0.013000000000000001,0.10727798409584466,,,1.0686546607843184,2.976237556445565,6.0,1.9976296006174152,3.9946445872428265,6.0,1.9849278759261324,4.978105552025705,6.0,7.725298007600845,6.0
459,0.015:0.014,0.10727798409584466,,,1.0686546607843184,2.9762375276981223,6.0,1.9976296006174152,3.9946445872428273,6.000000000000018,1.9849278759261324,4.978105552025705,6.0,7.725297907469261,6.0
460,0.015:0.015,0.10727798409595835,,,1.0686546607843184,2.9762375276982405,6.0,1.9976296006174152,3.9946446159903,6.0,1.9849278759261324,4.978105552025705,6.0,7.725298007600845,6.0
461,0.015:0.016,0.10727798409618572,,,1.0686546607843184,2.9762375564459345,6.0,1.9976296006174152,3.994644587242829,6.0,1.9849278759261324,4.978105552025705,6.0,7.725298007600845,6.0
462,0.015:0.017,0.10727798409595835,,,1.0686546607843184,2.976237556445688,6.0,1.9976296006174152,3.9946445872428415,6.0,1.9849278759261324,4.978105552025705,6.0,7.725298007600845,6.0
463,0.015:0.018000000000000002,0.10727798409595835,,,1.0686546607843184,2.976237556445688,6.0,1.9976296006174152,3.9946445872428455,6.0,1.9849278759261324,4.978105552025705,6.0,7.725298004125305,6.0
464,0.015:0.019000000000000003,0.10727798409607203,,,1.0686546607843184,2.9762375564457977,6.0,1.9976091407410195,3.9946446159902558,5.999999999999993,1.9849074160495093,4.978896172539397,6.0,7.726088479167556,6.0
465,0.015:0.02,0.10727798409595835,,,1.0686546607843184,2.9762375276982476,6.0,1.9975659308639706,3.9946446159902687,6.000000000000025,1.9848642061724604,4.9805646585675785,6.0,7.727757897143528,6.0
466,0.015:0.020999999999999998,0.10727798409618572,,,1.0686546607843184,2.9762375276984963,6.0,1.9975227209878312,3.9946446159902633,6.000000000000022,1.984820996296321,4.98223314459884,6.0,7.7294246487261935,6.0
467,0.015:0.022,0.10727798409618572,,,1.0686546607843184,2.9762375564459282,6.0,1.9974795111113508,3.994644587242834,6.0,1.9847777864199543,4.983901630628944,6.0,7.731094078594298,6.0
468,0.015:0.023,0.10727798409618572,,,1.0686546607843184,2.976237556445935,6.0,1.9974363012347567,3.9946446159902544,5.999999999999993,1.9847345765433602,4.985570116658662,6.0,7.732766194431882,6.0
469,0.015:0.024,0.10727798409618572,,,1.0686546607843184,2.976237556445938,6.0,1.997393091358731,3.994644587242836,6.0,1.9846913666672208,4.987238602690303,6.0,7.734432938330502,6.0
470,0.015:0.025,0.10727798409618572,,,1.0686546607843184,2.976237556445935,6.0,1.9973498814821369,3.9946446159902678,6.000000000000011,1.9846481567906267,4.98890708872002,6.0,7.736102368198368,6.0
471,0.015:0.026000000000000002,0.10727798409618572,,,1.0686546607843184,2.9762375564459305,6.0,1.997306671605088,3.994644615990255,6.0,1.9846049469138052,4.990575574748201,6.0,7.737774484035869,6.0
472,0.015:0.027000000000000003,0.10727798409618572,,,1.0686546607843184,2.976237527698503,6.0,1.9972634617287213,3.994644615990255,6.0,1.984561737037211,4.992243390986255,6.0,7.739443910524579,6.0
473,0.015:0.028000000000000004,0.10727798409675415,,,1.0686546607843184,2.9762375564465517,6.0,1.9972202518516724,3.994644615990255,6.0,1.984518527160617,4.993912546806841,6.0,7.741113317632761,6.0
474,0.015:0.028999999999999998,0.10727798409675415,,,1.0686546607843184,2.9762375276991304,6.0,1.9971770419750783,3.994644615990255,6.0,1.9844753172837954,4.995581032836553,6.0,7.742782777479975,6.0
475,0.015:0.03,0.10727798409675415,,,1.0686546607843184,2.9762375564465553,6.0,1.9971338320991663,3.9946445872428393,6.0,1.9844321074074287,4.997249518868587,6.0,7.74444951753749,6.0
476,0.015:0.031,0.10727798409675415,,,1.0686546607843184,2.9762375564465553,6.0,1.9970906222223448,3.9946445872428495,6.0,1.984388897531062,4.998914836432878,6.0,7.746118947405621,6.0
477,0.015:0.032,0.10727798409618572,,,1.0686546607843184,2.976237556445935,6.0,1.997047412345978,3.9946446159902598,6.00000000000004,1.9843456876544678,5.0005833224629725,6.0,7.747788377273477,6.0
478,0.015:0.033,0.1072779840962994,,,1.0686546607843184,2.976237527698634,6.0,1.997004202469384,3.994644615990262,6.000000000000021,1.9843024777783285,5.002254239067989,6.0,7.749457807141856,6.0
479,0.015:0.034,0.1072779840962994,,,1.0686546607843184,2.9762375276986197,6.0,1.9969609925933582,3.994644587242843,6.0,1.9842592679017343,5.0039227642676884,6.0,7.751127237009722,6.0
480,0.015:0.035,0.10727798409618572,,,1.0686546607843184,2.9762375276985016,6.0,1.9969177827159683,3.9946445872428726,6.0,1.9842160580249129,5.005588780552211,6.0,7.752796666877332,6.0
481,0.015:0.036000000000000004,0.10727798409618572,,,1.0686546607843184,2.9762375276985016,6.0,1.996874572839829,3.9946445872428726,6.0,1.9841728481483187,5.007257266582551,6.0,7.754466096745214,6.0
482,0.015:0.037,0.10727798409618572,,,1.0686546607843184,2.9762375564459362,6.0,1.99683136296278,3.994644587242815,6.000000000000021,1.9841296382717246,5.008925752611886,6.0,7.756135526613082,6.0
483,0.015:0.038,0.10727798409618572,,,1.068611333986837,2.976237527698501,6.0,1.996788153086186,3.9962229366139637,5.9999999999997975,1.9840864283949031,5.010594238641719,6.0,7.757804956480703,6.0
484,0.015:0.039,0.10727798409618572,,,1.0685655823521074,2.9762375564459362,6.0,1.9967449432100466,3.997889561110237,6.0,1.9840432185187638,5.01226513008493,6.0,7.759474386349066,6.0
485,0.015:0.04,0.10727798409618572,,,1.0685198307181736,2.976237556445925,6.0,1.9967017333335662,3.999556214356226,6.0,1.9840000086421696,5.013933674362535,6.0,7.761143816216922,6.0
486,0.015:0.041,0.10727798409618572,,,1.0684740790838987,2.976237556445925,6.0,1.996658523456972,4.001222867601202,6.0,1.9839567987655755,5.015602387517783,6.0,7.762813246084787,6.0
487,0.015:0.042,0.10727798409618572,,,1.0684283274507607,2.9762375276985034,6.0,1.9966153135809463,4.002889520849364,6.0,1.9839135888894361,5.017270176179622,6.0,7.764482675953169,6.0
488,0.015:0.043000000000000003,0.10727798409595835,,,1.0683825758168268,2.9762375564456898,6.0,1.9965721037043522,4.004556174095596,5.999999999999653,1.983870379012842,5.0189390742059174,6.0,7.766152105821035,6.0
489,0.015:0.044000000000000004,0.10727798409595835,,,1.0683368241827793,2.9762375276982604,6.0,1.9965288938273034,4.006222827341345,6.0,1.9838271691360205,5.020607564080887,6.0,7.7678215356886415,6.0
490,0.015:0.045000000000000005,0.10727798409595835,,,1.0682910725488455,2.976237527698241,6.0,1.9964856839509366,4.007889480587232,5.9999999999996625,1.9837839592594264,5.022276104512189,6.0,7.769490965556526,6.0
491,0.015:0.046000000000000006,0.10727798409584466,,,1.068245320914798,2.976237527698137,6.0,1.9964424740738878,4.0095561338324615,6.0,1.9837407493828323,5.023944845178198,6.0,7.771160395424379,6.0
492,0.015:0.047,0.10727798409584466,,,1.0681995692807504,2.9762375276981357,6.0,1.9963992641974073,4.0112228158261924,5.999999999999414,1.9836975395060108,5.025610612910844,6.0,7.772829825291998,6.0
493,0.015:0.048,0.10727798409584466,,,1.0681538176476124,2.976237556445547,6.0,1.9963560543211543,4.01288946907295,6.00000000000113,1.9836543296298714,5.027279098941046,6.0,7.7744992551603795,6.0
494,0.015:0.049,0.10727798409584466,,,1.0681080660136786,2.9762375564455654,6.0,1.9963128444446738,4.014556122318836,6.0000000000012355,1.9836111197532773,5.0289499942305795,6.0,7.7761686850282485,6.0
495,0.015:0.05,0.10727798409584466,,,1.068062314379631,2.9762375276981303,6.0,1.996269634568307,4.016222775564617,6.000000000001099,1.9835679098766832,5.030618540744923,6.0,7.7778381148961016,6.0
496,0.015:0.051000000000000004,0.10727798409584466,,,1.0680165627451288,2.9762375564455654,6.0,1.996226424692054,4.017889428809881,6.000000000000067,1.9835247000005438,5.032284557031301,6.0,7.779507544764493,6.0
497,0.015:0.052000000000000005,0.10727798409584466,,,1.0679708111110813,2.9762375564455654,6.0,1.9961832148153462,4.0195560820556455,5.999999999999945,1.9834814901239497,5.033955368014061,6.0,7.7811769746323645,6.0
498,0.015:0.053000000000000005,0.10727798409584466,,,1.0679250594773748,2.9762375276981086,6.0,1.9961400049385247,4.021222706554858,6.0,1.9834382802471282,5.035624219876702,6.0,7.782846404499928,6.0
499,0.015:0.054,0.10727798409584466,,,1.0678793078431,2.976237527698137,6.0,1.9960967950620443,4.022889388547286,5.999999999999904,1.983395070370534,5.037292506450821,6.0,7.784515834367825,6.0
500,0.015:0.055,0.10727798409584466,,,1.0678335562090524,2.9762375276981334,6.0,1.9960535851849954,4.0245560130456095,5.999999999999804,1.9833518604934852,5.0389608261016825,6.0,7.786185264235197,6.0
501,0.015:0.056,0.10726066372978948,,,1.0677878045751186,2.9769404508300776,6.0,1.9960103753084013,4.026222666291428,6.0,1.9833086506171185,5.040629312131426,6.0,7.787854694103285,6.0
502,0.015:0.057,0.10721947379852281,,,1.0677420529401616,2.978612087291192,6.0,1.9959671654323756,4.027889319536273,5.999999999997963,1.983265440740979,5.04229779630889,6.0,7.7895241239716695,6.0
503,0.015:0.058,0.10717828386600559,,,1.0676963013062277,2.980283752498391,6.0,1.9959239555557815,4.029556001529601,5.99999999999806,1.983222230864385,5.043966282338642,6.0,7.791193553839547,6.0
504,0.015:0.059000000000000004,0.1071370939348526,,,1.0676505496721802,2.9819553602121918,6.0,1.9958807456788463,4.031222626027917,5.999999999997952,1.9831790209877909,5.045634854528355,6.0,7.792862983707406,6.0
505,0.015:0.060000000000000005,0.10709590400313118,,,1.0676047980391559,2.9836269966728177,6.0,1.9958375358031617,4.032889279274718,6.0,1.9831358111116515,5.047303340560738,6.0,7.794532413575778,6.0
506,0.015:0.061000000000000006,0.10705471407186451,,,1.067559046405222,2.9852986331339406,6.0,1.9957943259266813,4.034555932520718,6.0,1.9830926012350574,5.04897175296484,6.0,7.7962018434436615,6.0
507,0.015:0.062000000000000006,0.10701352414037046,,,1.0675132947709471,2.986970269594821,6.0,1.9957511160496324,4.036222585766188,6.0,1.9830493913582359,5.050640373103131,6.0,7.797871273311239,6.0
508,0.015:0.063,0.10697233421035435,,,1.0674675431370133,2.988641934804735,6.0,1.995707906173152,4.03788923901209,6.0,1.9830061814816418,5.052309258143463,6.0,7.7995433933562595,6.0
509,0.015:0.064,0.10693114427897399,,,1.0674217915029658,2.990313542518303,6.0,1.995664696296103,4.039555921005299,5.999999999999378,1.982962971604593,5.0539777441717195,6.0,7.801210133046509,6.0
510,0.015:0.065,0.10688995434770732,,,1.067376039869032,2.9919851789794167,6.0,1.9956214864196227,4.041222545503752,5.999999999999473,1.9829197617282261,5.055645770707809,6.0,7.802879562914642,6.0
511,0.015:0.066,0.10684876441632696,,,1.0673302882357802,2.9936568154404144,6.0,1.9955782765434833,4.042889227498638,6.0,1.9828765518520868,5.0573141946388045,6.0,7.8045489927829745,6.0
512,0.015:0.067,0.1068075744849466,,,1.0672845366018464,2.995328451901414,6.0,1.9955350666670029,4.044555851996261,6.0,1.9828333419754927,5.0589833712807835,6.0,7.806218422650858,6.0
513,0.015:0.068,0.1067663845539073,,,1.067238784967799,2.9970000883627685,6.0,1.9954918567904087,4.04622250524203,6.000000000000983,1.9827901320988985,5.060652171042454,6.0,7.8078878525187285,6.0
514,0.015:0.069,0.10672519462252694,,,1.067193033333183,2.9986717248237875,6.0,1.9954486469142694,4.047889187234599,6.0,1.9827469222227592,5.062320657073792,6.0,7.809557282387086,6.0
515,0.015:0.06999999999999999,0.10668400469114658,,,1.0671472816993628,3.0003433612847776,6.0,1.9954054370374479,4.049555811733237,6.0,1.982703712346165,5.063989143102685,6.0,7.8112267122549595,6.0
516,0.015:0.071,0.10664281475976622,,,1.0671015300653153,3.0020150264932064,6.0,1.99536222716074,4.051222464978946,6.0,1.9826605024693436,5.065657315400034,6.0,7.812896142122563,6.0
517,0.015:0.072,0.10660162482929536,,,1.0670557784312678,3.0036866629551984,6.0,1.995319017284146,4.05288911822458,6.0,1.9826172925927494,5.067325233401853,6.0,7.814568231821545,6.0
518,0.015:0.073,0.10656043489802869,,,1.067010026797334,3.0053582706688915,6.0,1.9952758074072108,4.054555771470529,6.0,1.9825740827157006,5.068993719430624,6.0,7.816235001857842,6.0
519,0.015:0.074,0.10651924496664833,,,1.0669642751631727,3.0070299071298834,6.0,1.995232597530844,4.056222424715919,6.0,1.9825308728393338,5.070662199377999,6.0,7.8179044317259585,6.0
520,0.015:0.075,0.10647805503526797,,,1.066918523528443,3.008701543590872,6.0,1.995189387654591,4.057889077961249,6.0,1.9824876629631945,5.072330685408726,6.0,7.819573861594319,6.0
521,0.015:0.076,0.10643686510422867,,,1.0668727718943956,3.0103731800522593,6.0,1.9951461777781105,4.05955575995298,6.0,1.9824444530866003,5.073999171438801,6.0,7.821243291462198,6.0
522,0.015:0.077,0.10639567517182513,,,1.0668270202604617,3.012044816512141,6.0,1.9951029679015164,4.061222384452904,6.0,1.9824012432100062,5.0756682315795025,6.0,7.822912721330059,6.0
523,0.015:0.078,0.10635448524010371,,,1.0667812686266416,3.013716481720184,6.0,1.9950597580252634,4.062889066445207,6.0,1.9823580333338668,5.077336717610345,6.0,7.82458215119842,6.0
524,0.015:0.079,0.10631329530906442,,,1.0667355169932762,3.0153880894341185,6.0,1.9950165481484419,4.064555690945092,6.0,1.982314823456818,5.079004635611383,6.0,7.82625158106579,6.0
525,0.015:0.08,0.10627210537768406,,,1.0666897653592287,3.0170597258951175,6.0,1.9949733382718478,4.066222372938624,5.9999999999994875,1.9822716135804512,5.080673159807384,6.0,7.82792101093392,6.0
526,0.015:0.081,0.10623091544584895,,,1.0666440137252948,3.018731362355632,6.0,1.994930128395481,4.06788899743707,6.0,1.9822284037038571,5.082341607671523,6.0,7.829590440801778,6.0
527,0.015:0.082,0.10618972551469597,,,1.0665982620912473,3.0204030275643086,6.0,1.9948869185184321,4.069555679430275,5.9999999999995035,1.9821851938268082,5.084010093699936,6.0,7.831259870669137,6.0
528,0.015:0.08299999999999999,0.10614853558354298,,,1.0665525104573135,3.022074635278117,6.0,1.994843708641838,4.07122233267616,5.999999999999593,1.9821419839504415,5.085678608658689,6.0,7.832929300537265,6.0
529,0.015:0.08399999999999999,0.10610734565227631,,,1.0665067588240618,3.023746300486674,6.0,1.994800498765585,4.07288898592369,6.0,1.9820987740743021,5.087346919115548,6.0,7.834598730405633,6.0
530,0.015:0.08499999999999999,0.1060661557196454,,,1.066461007190128,3.025417908198873,6.0,1.9947572888887635,4.074555639168681,6.000000000001191,1.982055564197708,5.0890154051446705,6.0,7.836268160273503,6.0
531,0.015:0.086,0.1060249657886061,,,1.0664152555563078,3.0270895734076753,6.0,1.9947140790127378,4.076222292414693,6.000000000001523,1.982012354321114,5.0906844233754205,6.0,7.837937590141372,6.0
532,0.015:0.087,0.1059837758566573,,,1.0663695039215781,3.028761209868046,6.0,1.99467086913603,4.077888945659708,6.000000000000015,1.9819691444449745,5.092352484681968,6.0,7.839607020009731,6.0
533,0.015:0.088,0.10594258592550432,,,1.0663237522876443,3.030432817581858,6.0,1.9946276592595495,4.079555570158171,6.0,1.9819259345679257,5.094021031467013,6.0,7.84127914005394,6.0
534,0.015:0.089,0.10590139599423765,,,1.0662780006535968,3.0321044827904213,6.0,1.9945844493829554,4.081222223403924,6.0,1.981882724691559,5.0956894959101176,6.0,7.84294587974522,6.0
535,0.015:0.09,0.10586020606422153,,,1.066232249019663,3.0337760905054725,6.0,1.994541239506475,4.0828888766498155,6.0,1.9818395148149648,5.0973579758571805,6.0,7.844615309613095,6.0
536,0.015:0.091,0.10581901613272748,,,1.0661864973856154,3.0354477269663303,6.0,1.9944980296294261,4.084555558643006,5.999999999999964,1.981796304937916,5.0990264510353915,6.0,7.8462847394804625,6.0
537,0.015:0.092,0.10577782620146081,,,1.066140745751568,3.037119363427459,6.0,1.9944548197529457,4.086222183141298,6.0,1.9817530950615492,5.100694807353841,6.0,7.847954169348584,6.0
538,0.015:0.093,0.10573663627008045,,,1.0660949941168383,3.038790999888466,6.0,1.9944116098768063,4.087888836385048,6.0,1.9817098851854098,5.102363468958764,6.0,7.849623599216942,6.0
539,0.015:0.094,0.10569544633881378,,,1.0660492424829044,3.0404626363495795,6.0,1.9943683999998711,4.089555489631029,6.0,1.9816666753088157,5.104031909125283,6.0,7.851295719261961,6.0
540,0.015:0.095,0.10565425640743342,,,1.066003490848857,3.042134272810578,6.0,1.994325190123618,4.09122214287669,6.0,1.9816234654322216,5.1057002672982605,6.0,7.8529651491297425,6.0
541,0.015:0.096,0.10561306647605306,,,1.065957739215719,3.0438059380190077,6.0,1.9942819802474787,4.0928888248721975,6.000000000000047,1.9815802555560822,5.107368753329284,6.0,7.854631888821052,6.0
